time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1468.3606725317047,6.3430103e+03,1.3411342e+01,3.8847046e-03,173449,2082.38864,1995.87361,6.9678677e+03,1.1198237e+01,1.7597048e+03,4.3940620e+00,6.3430103e+03,1.3411342e+01,0,nan,nan,nan,nan,2082.38864,1.3317560e-03,1995.87361,1.4936057e-03,-3.9730281e-02,-4.3473169e-02
1468.362061467982,6.3314336e+03,1.3420835e+01,3.8847525e-03,173450,2082.39099,1995.87720,6.9609092e+03,1.1206165e+01,1.7704386e+03,4.4060555e+00,6.3314336e+03,1.3420835e+01,0,nan,nan,nan,nan,2082.39099,1.3343961e-03,1995.87720,1.4942038e-03,-2.6700303e-02,-3.1859901e-02
1468.3634504044921,6.3452915e+03,1.3406576e+01,3.8848007e-03,173451,2082.39292,1995.87893,6.9702686e+03,1.1194259e+01,1.7582701e+03,4.3895903e+00,6.3452915e+03,1.3406576e+01,0,nan,nan,nan,nan,2082.39292,1.3321437e-03,1995.87893,1.4926553e-03,-3.5274319e-02,-3.3405710e-02
1468.3648393407695,6.3349302e+03,1.3412416e+01,3.8848487e-03,173452,2082.39219,1995.88146,6.9641045e+03,1.1199136e+01,1.7671957e+03,4.3958769e+00,6.3349302e+03,1.3412416e+01,0,nan,nan,nan,nan,2082.39219,1.3313746e-03,1995.88146,1.4948805e-03,-3.4006909e-02,-3.2012004e-02
1468.3662282772798,6.3488428e+03,1.3419749e+01,3.8848969e-03,173453,2082.39560,1995.88327,6.9754380e+03,1.1205258e+01,1.7709365e+03,4.3986020e+00,6.3488428e+03,1.3419749e+01,0,nan,nan,nan,nan,2082.39560,1.3340384e-03,1995.88327,1.4928748e-03,-2.6892232e-02,-3.2875452e-02
1468.3676172137905,6.3600039e+03,1.3413586e+01,3.8849451e-03,173454,2082.38938,1995.88551,6.9851094e+03,1.1200111e+01,1.7566924e+03,4.3878441e+00,6.3600039e+03,1.3413586e+01,0,nan,nan,nan,nan,2082.38938,1.3292534e-03,1995.88551,1.4906648e-03,-2.5490426e-02,-2.7603401e-02
1468.369006150068,6.3350898e+03,1.3408598e+01,3.8849930e-03,173455,2082.39589,1995.87656,6.9627363e+03,1.1195948e+01,1.7600997e+03,4.3976765e+00,6.3350898e+03,1.3408598e+01,0,nan,nan,nan,nan,2082.39589,1.3334719e-03,1995.87656,1.4938965e-03,-2.9754790e-02,-3.5451986e-02
1468.3703950865774,6.3271621e+03,1.3398773e+01,3.8850412e-03,173456,2082.39038,1995.88465,6.9558779e+03,1.1187744e+01,1.7592668e+03,4.3924389e+00,6.3271621e+03,1.3398773e+01,0,nan,nan,nan,nan,2082.39038,1.3336416e-03,1995.88465,1.4944196e-03,-3.3498880e-02,-2.6669914e-02
1468.3717840228553,6.3227871e+03,1.3401751e+01,3.8850892e-03,173457,2082.39398,1995.87726,6.9548120e+03,1.1190229e+01,1.7631576e+03,4.3959947e+00,6.3227871e+03,1.3401751e+01,0,nan,nan,nan,nan,2082.39398,1.3339747e-03,1995.87726,1.4944336e-03,-3.1742312e-02,-3.4968320e-02
1468.3731729593662,6.3222017e+03,1.3406828e+01,3.8851374e-03,173458,2082.39609,1995.88137,6.9547109e+03,1.1194469e+01,1.7709834e+03,4.3978825e+00,6.3222017e+03,1.3406828e+01,0,nan,nan,nan,nan,2082.39609,1.3350747e-03,1995.88137,1.4950352e-03,-2.5758699e-02,-3.2892514e-02
