time,flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
2308.3268372439125,4.3903806e+05,2.9491550e+01,0,4.226124e-03,828.68424,456.61764,107636,9.5541750e+05,2.9544167e+01,3.2494617e+04,1.1943746e+01,4.3903806e+05,2.9491550e+01,0,nan,nan,nan,nan,828.68424,5.0003182e-05,456.61764,7.1842820e-05,-5.5846259e-02,4.1752506e-02
2308.3472693699805,4.5148228e+05,2.9653206e+01,0,4.224550e-03,828.67522,456.61838,107637,9.6810606e+05,2.9700453e+01,3.2468781e+04,1.1991357e+01,4.5148228e+05,2.9653206e+01,0,nan,nan,nan,nan,828.67522,4.9402031e-05,456.61838,7.1020113e-05,-5.7026036e-02,4.4821806e-02
2308.3677012955814,5.1599297e+05,3.0344110e+01,0,4.222976e-03,828.63587,456.60795,107638,1.0326602e+06,3.0395617e+01,3.2507529e+04,1.2016065e+01,5.1599297e+05,3.0344110e+01,0,nan,nan,nan,nan,828.63587,4.6577796e-05,456.60795,6.7099267e-05,-5.8231439e-02,4.5644887e-02
2308.38813332071,nan,nan,0,4.221401e-03,828.63014,456.60580,107639,1.0445752e+06,3.0539267e+01,3.2509072e+04,1.2062240e+01,nan,nan,0,nan,nan,nan,nan,828.63014,4.6099321e-05,456.60580,6.6426692e-05,-5.7752494e-02,4.4760313e-02
2308.408565445381,nan,nan,0,4.219825e-03,828.63269,456.60134,107640,1.0452992e+06,3.0514315e+01,3.2479775e+04,1.1981400e+01,nan,nan,0,nan,nan,nan,nan,828.63269,4.6077748e-05,456.60134,6.6368339e-05,-5.5168640e-02,4.1636512e-02
2308.4289974695857,nan,nan,0,4.218250e-03,828.62907,456.60603,107641,1.0468219e+06,3.0529757e+01,3.2508693e+04,1.1977853e+01,nan,nan,0,nan,nan,nan,nan,828.62907,4.6014200e-05,456.60603,6.6298686e-05,-5.8097295e-02,4.5752514e-02
2308.4494293933167,nan,nan,0,4.216673e-03,828.62388,456.61549,107642,1.0465222e+06,3.0523821e+01,3.2464049e+04,1.1974724e+01,nan,nan,0,nan,nan,nan,nan,828.62388,4.6016212e-05,456.61549,6.6337474e-05,-6.3428789e-02,5.3061847e-02
2308.4698615165908,nan,nan,0,4.215097e-03,828.62283,456.61661,107643,1.0465768e+06,3.0521420e+01,3.2477881e+04,1.1962303e+01,nan,nan,0,nan,nan,nan,nan,828.62283,4.6015812e-05,456.61661,6.6331246e-05,-6.4550221e-02,5.3778633e-02
2308.490293539857,nan,nan,0,4.213520e-03,828.61771,456.62202,107644,1.0473663e+06,3.0521303e+01,3.2454660e+04,1.1937207e+01,nan,nan,0,nan,nan,nan,nan,828.61771,4.5970504e-05,456.62202,6.6303102e-05,-6.8824328e-02,5.8147453e-02
2308.531157584541,5.3357281e+05,3.0420523e+01,0,4.210365e-03,828.71009,456.51053,107646,1.0463354e+06,3.0535376e+01,3.2457104e+04,1.2003440e+01,5.3357281e+05,3.0420523e+01,0,nan,nan,nan,nan,828.71009,4.6164980e-05,456.51053,6.5880951e-05,2.4480315e-02,-4.5873012e-02
2308.55158960641,5.3425994e+05,3.0436218e+01,0,4.208786e-03,828.70372,456.52018,107647,1.0475851e+06,3.0535263e+01,3.2477129e+04,1.1966706e+01,5.3425994e+05,3.0436218e+01,0,nan,nan,nan,nan,828.70372,4.6100020e-05,456.52018,6.5841676e-05,1.8136570e-02,-3.4518644e-02
2308.5720216278205,5.3435575e+05,3.0427631e+01,0,4.207208e-03,828.69845,456.52637,107648,1.0477256e+06,3.0526714e+01,3.2510051e+04,1.1944883e+01,5.3435575e+05,3.0427631e+01,0,nan,nan,nan,nan,828.69845,4.6087855e-05,456.52637,6.5862172e-05,1.2900773e-02,-2.7845671e-02
2308.5924536487655,5.3540781e+05,3.0456558e+01,0,4.205629e-03,828.69204,456.53183,107649,1.0491985e+06,3.0548788e+01,3.2466822e+04,1.1959306e+01,5.3540781e+05,3.0456558e+01,0,nan,nan,nan,nan,828.69204,4.6017140e-05,456.53183,6.5814282e-05,7.8975540e-03,-2.0104656e-02
2308.6128856692376,5.3462500e+05,3.0463173e+01,0,4.204049e-03,828.68491,456.53873,107650,1.0487488e+06,3.0548786e+01,3.2488141e+04,1.1973518e+01,5.3462500e+05,3.0463173e+01,0,nan,nan,nan,nan,828.68491,4.6017489e-05,456.53873,6.5877051e-05,8.2646665e-04,-1.0084333e-02
2308.633317789252,5.3457562e+05,3.0474583e+01,0,4.202469e-03,828.67834,456.54401,107651,1.0489398e+06,3.0556576e+01,3.2457367e+04,1.1986620e+01,5.3457562e+05,3.0474583e+01,0,nan,nan,nan,nan,828.67834,4.5998371e-05,456.54401,6.5903572e-05,-5.0608446e-03,-5.2214642e-03
2308.6537497087993,5.3518269e+05,3.0503592e+01,0,4.200889e-03,828.67101,456.55325,107652,1.0499360e+06,3.0578270e+01,3.2505479e+04,1.2016231e+01,5.3518269e+05,3.0503592e+01,0,nan,nan,nan,nan,828.67101,4.5950092e-05,456.55325,6.5887034e-05,-1.2125500e-02,4.7080540e-03
2308.67418172834,5.3613938e+05,3.0501524e+01,0,4.199308e-03,828.66405,456.55759,107653,1.0511188e+06,3.0576626e+01,3.2501938e+04,1.1980761e+01,5.3613938e+05,3.0501524e+01,0,nan,nan,nan,nan,828.66405,4.5891316e-05,456.55759,6.5850152e-05,-1.8425211e-02,8.3344886e-03
2308.6946138469575,5.3678631e+05,3.0498711e+01,1100000000000000000,4.197727e-03,828.65806,456.56387,107654,1.0519799e+06,3.0570509e+01,3.2492844e+04,1.1943556e+01,5.3678631e+05,3.0498711e+01,1100000000000000000,nan,nan,nan,nan,828.65806,4.5849760e-05,456.56387,6.5831278e-05,-2.4566285e-02,1.3813172e-02
2308.7150457655734,5.3837806e+05,3.0548861e+01,0,4.196146e-03,828.65149,456.57349,107655,1.0538978e+06,3.0612595e+01,3.2483830e+04,1.1998492e+01,5.3837806e+05,3.0548861e+01,0,nan,nan,nan,nan,828.65149,4.5779761e-05,456.57349,6.5755514e-05,-3.1397577e-02,2.1395454e-02
2308.735477783717,5.3964369e+05,3.0561958e+01,0,4.194564e-03,828.64937,456.58405,107656,1.0555765e+06,3.0620060e+01,3.2483678e+04,1.1974879e+01,5.3964369e+05,3.0561958e+01,0,nan,nan,nan,nan,828.64937,4.5736775e-05,456.58405,6.5688837e-05,-3.5969846e-02,2.9713316e-02
2308.7559099014034,5.4027000e+05,3.0572819e+01,0,4.192981e-03,828.64328,456.58969,107657,1.0563566e+06,3.0629274e+01,3.2478865e+04,1.1978925e+01,5.4027000e+05,3.0572819e+01,0,nan,nan,nan,nan,828.64328,4.5685461e-05,456.58969,6.5664244e-05,-4.0409915e-02,3.4334842e-02
2308.7763418186223,5.4022450e+05,3.0580873e+01,0,4.191399e-03,828.63759,456.59566,107658,1.0567388e+06,3.0628267e+01,3.2493189e+04,1.1966647e+01,5.4022450e+05,3.0580873e+01,0,nan,nan,nan,nan,828.63759,4.5652931e-05,456.59566,6.5664986e-05,-4.5741625e-02,3.9034758e-02
2308.796773835369,5.4103819e+05,3.0615129e+01,0,4.189815e-03,828.62916,456.60473,107659,1.0576888e+06,3.0658550e+01,3.2467543e+04,1.2014991e+01,5.4103819e+05,3.0615129e+01,0,nan,nan,nan,nan,828.62916,4.5603239e-05,456.60473,6.5656262e-05,-5.3979184e-02,4.6068501e-02
2308.8172059516583,5.4097431e+05,3.0604090e+01,0,4.188232e-03,828.62223,456.61337,107660,1.0576970e+06,3.0649326e+01,3.2447207e+04,1.1995211e+01,5.4097431e+05,3.0604090e+01,0,nan,nan,nan,nan,828.62223,4.5586748e-05,456.61337,6.5685097e-05,-6.0982566e-02,5.2507635e-02
2308.83763786748,5.4945788e+05,3.0709089e+01,0,4.186647e-03,828.61278,456.61663,107661,1.0662790e+06,3.0751171e+01,3.2511051e+04,1.2025118e+01,5.4945788e+05,3.0709089e+01,0,nan,nan,nan,nan,828.61278,4.5249675e-05,456.61663,6.5240900e-05,-6.5344170e-02,5.6020107e-02
2308.8580698832957,5.4521381e+05,3.0647409e+01,0,4.185063e-03,828.60995,456.62637,107662,1.0624759e+06,3.0685139e+01,3.2485059e+04,1.1956130e+01,5.4521381e+05,3.0647409e+01,0,nan,nan,nan,nan,828.60995,4.5385896e-05,456.62637,6.5463508e-05,-7.0614889e-02,6.3240811e-02
2308.8785019986535,5.4268719e+05,3.0633965e+01,0,4.183479e-03,828.60522,456.63392,107663,1.0600241e+06,3.0670284e+01,3.2468322e+04,1.1985658e+01,5.4268719e+05,3.0633965e+01,0,nan,nan,nan,nan,828.60522,4.5464538e-05,456.63392,6.5617241e-05,-7.6028898e-02,6.9159761e-02
2308.8989339130785,5.4209281e+05,3.0662771e+01,0,4.181893e-03,828.59913,456.64152,107664,1.0598100e+06,3.0693438e+01,3.2423498e+04,1.2050050e+01,5.4209281e+05,3.0662771e+01,0,nan,nan,nan,nan,828.59913,4.5462686e-05,456.64152,6.5651555e-05,-8.1156380e-02,7.5217813e-02
2308.9193660274977,5.4746200e+05,3.0693573e+01,0,4.180308e-03,828.58746,456.65067,107665,1.0652919e+06,3.0726820e+01,3.2458963e+04,1.1989699e+01,5.4746200e+05,3.0693573e+01,0,nan,nan,nan,nan,828.58746,4.5225344e-05,456.65067,6.5388354e-05,-8.8402763e-02,8.3204627e-02
2308.939797941457,5.4324975e+05,3.0648556e+01,0,4.178721e-03,828.58400,456.66104,107666,1.0614814e+06,3.0678919e+01,3.2458248e+04,1.1963449e+01,5.4324975e+05,3.0648556e+01,0,nan,nan,nan,nan,828.58400,4.5363871e-05,456.66104,6.5616325e-05,-9.4006449e-02,9.1138266e-02
2308.9602299549515,5.4408606e+05,3.0670238e+01,0,4.177135e-03,828.57755,456.66719,107667,1.0625140e+06,3.0698483e+01,3.2459973e+04,1.1988332e+01,5.4408606e+05,3.0670238e+01,0,nan,nan,nan,nan,828.57755,4.5318720e-05,456.66719,6.5577115e-05,-1.0083771e-01,9.5950089e-02
2308.9806620679738,5.4497250e+05,3.0681055e+01,0,4.175548e-03,828.57496,456.66994,107668,1.0632638e+06,3.0710690e+01,3.2477701e+04,1.2003354e+01,5.4497250e+05,3.0681055e+01,0,nan,nan,nan,nan,828.57496,4.5289009e-05,456.66994,6.5545326e-05,-1.0283302e-01,9.7926311e-02
2309.0010940810025,5.4307462e+05,3.0640574e+01,0,4.173961e-03,828.57239,456.67405,107669,1.0613871e+06,3.0672228e+01,3.2506330e+04,1.1950991e+01,5.4307462e+05,3.0640574e+01,0,nan,nan,nan,nan,828.57239,4.5352554e-05,456.67405,6.5652697e-05,-1.0643665e-01,1.0082765e-01
2309.021525993099,5.4292181e+05,3.0634205e+01,0,4.172373e-03,828.56738,456.67847,107670,1.0612168e+06,3.0666265e+01,3.2503254e+04,1.1938480e+01,5.4292181e+05,3.0634205e+01,0,nan,nan,nan,nan,828.56738,4.5349803e-05,456.67847,6.5679473e-05,-1.1135356e-01,1.0357873e-01
2309.04195810519,5.4291062e+05,3.0647724e+01,0,4.170785e-03,828.56416,456.68327,107671,1.0613128e+06,3.0679243e+01,3.2473420e+04,1.1972498e+01,5.4291062e+05,3.0647724e+01,0,nan,nan,nan,nan,828.56416,4.5336852e-05,456.68327,6.5685243e-05,-1.1397316e-01,1.0672308e-01
2309.062390116822,5.4258931e+05,3.0636280e+01,0,4.169197e-03,828.56059,456.68819,107672,1.0611349e+06,3.0666927e+01,3.2547801e+04,1.1938444e+01,5.4258931e+05,3.0636280e+01,0,nan,nan,nan,nan,828.56059,4.5338682e-05,456.68819,6.5702610e-05,-1.1749989e-01,1.1081370e-01
2309.0828220275216,5.4341019e+05,3.0652750e+01,0,4.167608e-03,828.55971,456.69067,107673,1.0619760e+06,3.0682413e+01,3.2518688e+04,1.1957974e+01,5.4341019e+05,3.0652750e+01,0,nan,nan,nan,nan,828.55971,4.5305020e-05,456.69067,6.5660737e-05,-1.1796981e-01,1.1261315e-01
2309.1032541382156,5.4250312e+05,3.0649359e+01,0,4.166018e-03,828.55875,456.69329,107674,1.0612066e+06,3.0677151e+01,3.2520359e+04,1.1973409e+01,5.4250312e+05,3.0649359e+01,0,nan,nan,nan,nan,828.55875,4.5322817e-05,456.69329,6.5702647e-05,-1.1881179e-01,1.1450166e-01
2309.1236861484504,5.4388844e+05,3.0662149e+01,0,4.164428e-03,828.55539,456.69679,107675,1.0626959e+06,3.0690596e+01,3.2498719e+04,1.1962665e+01,5.4388844e+05,3.0662149e+01,0,nan,nan,nan,nan,828.55539,4.5259658e-05,456.69679,6.5632506e-05,-1.2070090e-01,1.1739936e-01
2309.1441180586844,5.4291806e+05,3.0669325e+01,0,4.162839e-03,828.55095,456.70347,107676,1.0616830e+06,3.0698002e+01,3.2520572e+04,1.2010238e+01,5.4291806e+05,3.0669325e+01,0,nan,nan,nan,nan,828.55095,4.5291963e-05,456.70347,6.5701352e-05,-1.2481199e-01,1.2257554e-01
2309.1645501679814,5.4107506e+05,3.0625423e+01,0,4.161248e-03,828.54531,456.71514,107677,1.0603799e+06,3.0651995e+01,3.2516035e+04,1.1926549e+01,5.4107506e+05,3.0625423e+01,0,nan,nan,nan,nan,828.54531,4.5328507e-05,456.71514,6.5785367e-05,-1.3104253e-01,1.3206820e-01
2309.184982176819,5.4006531e+05,3.0619417e+01,0,4.159657e-03,828.53739,456.72083,107678,1.0592388e+06,3.0650522e+01,3.2532750e+04,1.1946218e+01,5.4006531e+05,3.0619417e+01,0,nan,nan,nan,nan,828.53739,4.5347635e-05,456.72083,6.5872351e-05,-1.3734472e-01,1.3665740e-01
2309.2054140856562,5.3918712e+05,3.0633804e+01,0,4.158066e-03,828.53394,456.72194,107679,1.0582658e+06,3.0669462e+01,3.2497762e+04,1.2023142e+01,5.3918712e+05,3.0633804e+01,0,nan,nan,nan,nan,828.53394,4.5372701e-05,456.72194,6.5933316e-05,-1.4033516e-01,1.3765299e-01
2309.225846194022,5.3828144e+05,3.0614805e+01,0,4.156474e-03,828.53132,456.72857,107680,1.0577501e+06,3.0645395e+01,3.2519609e+04,1.1977387e+01,5.3828144e+05,3.0614805e+01,0,nan,nan,nan,nan,828.53132,4.5371235e-05,456.72857,6.5967572e-05,-1.4174363e-01,1.4325769e-01
2309.2462782014627,5.3759131e+05,3.0611036e+01,0,4.154881e-03,828.52724,456.73202,107681,1.0571766e+06,3.0643585e+01,3.2502506e+04,1.1987340e+01,5.3759131e+05,3.0611036e+01,0,nan,nan,nan,nan,828.52724,4.5379184e-05,456.73202,6.6008273e-05,-1.4513679e-01,1.4619948e-01
2309.2667102089035,5.3654225e+05,3.0606937e+01,0,4.153289e-03,828.52480,456.73670,107682,1.0562239e+06,3.0642246e+01,3.2459047e+04,1.2006782e+01,5.3654225e+05,3.0606937e+01,0,nan,nan,nan,nan,828.52480,4.5407873e-05,456.73670,6.6067179e-05,-1.4770462e-01,1.4943732e-01
2309.2871422158714,5.3638494e+05,3.0594894e+01,0,4.151696e-03,828.52224,456.74131,107683,1.0560101e+06,3.0628454e+01,3.2490258e+04,1.1979932e+01,5.3638494e+05,3.0594894e+01,0,nan,nan,nan,nan,828.52224,4.5409681e-05,456.74131,6.6081026e-05,-1.5011282e-01,1.5235630e-01
2309.3075742228466,5.3575544e+05,3.0598652e+01,0,4.150103e-03,828.51873,456.74763,107684,1.0555891e+06,3.0630327e+01,3.2547691e+04,1.1989940e+01,5.3575544e+05,3.0598652e+01,0,nan,nan,nan,nan,828.51873,4.5420955e-05,456.74763,6.6116598e-05,-1.5391971e-01,1.5664855e-01
2309.3280062288904,5.3605312e+05,3.0580471e+01,0,4.148509e-03,828.51306,456.75015,107685,1.0560216e+06,3.0615923e+01,3.2499229e+04,1.1945322e+01,5.3605312e+05,3.0580471e+01,0,nan,nan,nan,nan,828.51306,4.5387962e-05,456.75015,6.6101224e-05,-1.5923716e-01,1.5850817e-01
2309.3484382344614,5.3564338e+05,3.0591419e+01,0,4.146914e-03,828.51034,456.75536,107686,1.0552834e+06,3.0628088e+01,3.2505334e+04,1.1993325e+01,5.3564338e+05,3.0591419e+01,0,nan,nan,nan,nan,828.51034,4.5416182e-05,456.75536,6.6147928e-05,-1.6287100e-01,1.6178769e-01
2309.3688702400395,5.3562150e+05,3.0586060e+01,0,4.145320e-03,828.50872,456.76005,107687,1.0553476e+06,3.0622015e+01,3.2501580e+04,1.1974442e+01,5.3562150e+05,3.0586060e+01,0,nan,nan,nan,nan,828.50872,4.5412078e-05,456.76005,6.6142675e-05,-1.6456628e-01,1.6522364e-01
2309.389302345153,5.3452719e+05,3.0581043e+01,0,4.143725e-03,828.50576,456.76595,107688,1.0543086e+06,3.0617622e+01,3.2498965e+04,1.1988966e+01,5.3452719e+05,3.0581043e+01,0,nan,nan,nan,nan,828.50576,4.5447370e-05,456.76595,6.6209912e-05,-1.6814156e-01,1.6941175e-01
2309.4097342497917,5.3463600e+05,3.0577576e+01,0,4.142130e-03,828.50211,456.76946,107689,1.0545415e+06,3.0618324e+01,3.2501646e+04,1.1981907e+01,5.3463600e+05,3.0577576e+01,0,nan,nan,nan,nan,828.50211,4.5433982e-05,456.76946,6.6199267e-05,-1.7154650e-01,1.7196880e-01
2309.430166253973,5.3450388e+05,3.0592909e+01,0,4.140534e-03,828.49738,456.77786,107690,1.0546176e+06,3.0631987e+01,3.2486424e+04,1.2015827e+01,5.3450388e+05,3.0592909e+01,0,nan,nan,nan,nan,828.49738,4.5419318e-05,456.77786,6.6204746e-05,-1.7597069e-01,1.7863016e-01
2309.450598357682,5.3338050e+05,3.0561369e+01,0,4.138938e-03,828.49560,456.78220,107691,1.0537335e+06,3.0598938e+01,3.2515291e+04,1.1960355e+01,5.3338050e+05,3.0561369e+01,0,nan,nan,nan,nan,828.49560,4.5451314e-05,456.78220,6.6252040e-05,-1.7858173e-01,1.8165259e-01
2309.4710303609318,5.3316838e+05,3.0560516e+01,0,4.137341e-03,828.49443,456.78496,107692,1.0533884e+06,3.0599243e+01,3.2526967e+04,1.1968497e+01,5.3316838e+05,3.0560516e+01,0,nan,nan,nan,nan,828.49443,4.5466459e-05,456.78496,6.6270710e-05,-1.8043505e-01,1.8354627e-01
2309.5118943665,5.3168156e+05,3.0378517e+01,0,4.134146e-03,828.70899,456.52140,107694,1.0446376e+06,3.0504784e+01,3.2520852e+04,1.1968524e+01,5.3168156e+05,3.0378517e+01,0,nan,nan,nan,nan,828.70899,4.6202604e-05,456.52140,6.5942804e-05,2.5675280e-02,-2.1431049e-02
2309.532326368346,5.3105238e+05,3.0379850e+01,0,4.132548e-03,828.70030,456.52981,107695,1.0444936e+06,3.0496506e+01,3.2543557e+04,1.1950234e+01,5.3105238e+05,3.0379850e+01,0,nan,nan,nan,nan,828.70030,4.6192647e-05,456.52981,6.6002132e-05,1.6528450e-02,-1.4453848e-02
2309.552758270198,5.3007138e+05,3.0391922e+01,0,4.130950e-03,828.69556,456.53810,107696,1.0440761e+06,3.0505018e+01,3.2511873e+04,1.1980413e+01,5.3007138e+05,3.0391922e+01,0,nan,nan,nan,nan,828.69556,4.6203939e-05,456.53810,6.6052307e-05,1.1220604e-02,-7.7442182e-03
2309.5731903715787,5.2950212e+05,3.0391872e+01,0,4.129352e-03,828.69124,456.54370,107697,1.0436768e+06,3.0490423e+01,3.2545045e+04,1.1957046e+01,5.2950212e+05,3.0391872e+01,0,nan,nan,nan,nan,828.69124,4.6213845e-05,456.54370,6.6109729e-05,5.9192386e-03,-3.4763054e-03
2309.5936223725002,5.2893925e+05,3.0396809e+01,0,4.127753e-03,828.68561,456.55025,107698,1.0432884e+06,3.0489130e+01,3.2523457e+04,1.1965012e+01,5.2893925e+05,3.0396809e+01,0,nan,nan,nan,nan,828.68561,4.6219066e-05,456.55025,6.6160232e-05,-9.5191441e-05,2.2480597e-03
2309.6140542729554,5.2859612e+05,3.0419065e+01,0,4.126153e-03,828.67785,456.55456,107699,1.0432676e+06,3.0507389e+01,3.2562619e+04,1.2011621e+01,5.2859612e+05,3.0419065e+01,0,nan,nan,nan,nan,828.67785,4.6212263e-05,456.55456,6.6198496e-05,-9.2289755e-03,5.3882804e-03
2309.634486373412,5.2874406e+05,3.0434380e+01,0,4.124553e-03,828.67501,456.55939,107700,1.0436889e+06,3.0519495e+01,3.2505854e+04,1.2029679e+01,5.2874406e+05,3.0434380e+01,0,nan,nan,nan,nan,828.67501,4.6196863e-05,456.55939,6.6198052e-05,-1.2325657e-02,9.4484435e-03
2309.6549182729286,5.2832519e+05,3.0422569e+01,0,4.122953e-03,828.67219,456.56459,107701,1.0433724e+06,3.0505428e+01,3.2510445e+04,1.2002900e+01,5.2832519e+05,3.0422569e+01,0,nan,nan,nan,nan,828.67219,4.6207002e-05,456.56459,6.6228531e-05,-1.5716754e-02,1.3195946e-02
2309.675350272453,5.2815500e+05,3.0394238e+01,0,4.121352e-03,828.66990,456.56832,107702,1.0431901e+06,3.0475323e+01,3.2536727e+04,1.1931491e+01,5.2815500e+05,3.0394238e+01,0,nan,nan,nan,nan,828.66990,4.6210916e-05,456.56832,6.6252214e-05,-1.8450692e-02,1.6156571e-02
2309.69578237104,4.8851475e+05,2.9989424e+01,0,4.119751e-03,828.69114,456.57770,107703,1.0038408e+06,3.0064890e+01,3.2555973e+04,1.1950524e+01,4.8851475e+05,2.9989424e+01,0,nan,nan,nan,nan,828.69114,4.7849982e-05,456.57770,6.8534086e-05,-1.9547012e-02,1.9164655e-02
2309.7162142696325,4.1964728e+05,2.9272171e+01,0,4.118150e-03,828.72786,456.59947,107704,9.3525388e+05,2.9335238e+01,3.2532115e+04,1.1961010e+01,4.1964728e+05,2.9272171e+01,0,nan,nan,nan,nan,828.72786,5.1040657e-05,456.59947,7.2978270e-05,-2.7157148e-02,2.4301000e-02
2309.73664626776,4.5255631e+05,2.9640100e+01,0,4.116548e-03,828.69981,456.60028,107705,9.6849962e+05,2.9697903e+01,3.2499889e+04,1.1973782e+01,4.5255631e+05,2.9640100e+01,0,nan,nan,nan,nan,828.69981,4.9423743e-05,456.60028,7.0803348e-05,-3.3208024e-02,3.1550817e-02
2309.757078365423,5.2003209e+05,3.0362816e+01,0,4.114945e-03,828.65041,456.59836,107706,1.0363601e+06,3.0417873e+01,3.2507414e+04,1.1971545e+01,5.2003209e+05,3.0362816e+01,0,nan,nan,nan,nan,828.65041,4.6440029e-05,456.59836,6.6757690e-05,-4.1516047e-02,3.9776366e-02
2309.7775102630767,5.2538675e+05,3.0415615e+01,0,4.113343e-03,828.63962,456.60615,107707,1.0418546e+06,3.0470324e+01,3.2532357e+04,1.1959881e+01,5.2538675e+05,3.0415615e+01,0,nan,nan,nan,nan,828.63962,4.6194891e-05,456.60615,6.6481225e-05,-4.8585359e-02,4.6442147e-02
2309.7979422598073,5.2691131e+05,3.0437206e+01,0,4.111740e-03,828.62973,456.61737,107708,1.0437176e+06,3.0487020e+01,3.2547334e+04,1.1946542e+01,5.2691131e+05,3.0437206e+01,0,nan,nan,nan,nan,828.62973,4.6103909e-05,456.61737,6.6414352e-05,-5.6422964e-02,5.5532880e-02
2309.8183743560658,5.2524788e+05,3.0444334e+01,0,4.110136e-03,828.62278,456.62942,107709,1.0424256e+06,3.0484907e+01,3.2544270e+04,1.1978332e+01,5.2524788e+05,3.0444334e+01,0,nan,nan,nan,nan,828.62278,4.6138812e-05,456.62942,6.6526212e-05,-6.3808039e-02,6.5473929e-02
2309.8388063523307,5.2352194e+05,3.0431561e+01,0,4.108532e-03,828.61417,456.63684,107710,1.0411019e+06,3.0468950e+01,3.2533240e+04,1.1971813e+01,5.2352194e+05,3.0431561e+01,0,nan,nan,nan,nan,828.61417,4.6159705e-05,456.63684,6.6637404e-05,-7.1056738e-02,7.1192227e-02
2309.85923834813,5.2261338e+05,3.0410162e+01,0,4.106928e-03,828.60423,456.64764,107711,1.0404026e+06,3.0444542e+01,3.2539176e+04,1.1936393e+01,5.2261338e+05,3.0410162e+01,0,nan,nan,nan,nan,828.60423,4.6159832e-05,456.64764,6.6713445e-05,-7.9979286e-02,7.9763822e-02
2309.8796703434637,5.2174875e+05,3.0413868e+01,0,4.105323e-03,828.59455,456.65736,107712,1.0400032e+06,3.0446613e+01,3.2543404e+04,1.1946727e+01,5.2174875e+05,3.0413868e+01,0,nan,nan,nan,nan,828.59455,4.6150741e-05,456.65736,6.6775698e-05,-8.9340203e-02,8.7569021e-02
2309.9001023383244,5.2692700e+05,3.0500320e+01,0,4.103718e-03,828.58411,456.66743,107713,1.0452105e+06,3.0529047e+01,3.2526314e+04,1.2012115e+01,5.2692700e+05,3.0500320e+01,0,nan,nan,nan,nan,828.58411,4.5936631e-05,456.66743,6.6514935e-05,-9.5833428e-02,9.6200049e-02
2309.9205344327274,5.2693375e+05,3.0497181e+01,0,4.102113e-03,828.57573,456.67743,107714,1.0455551e+06,3.0525730e+01,3.2582463e+04,1.1997428e+01,5.2693375e+05,3.0497181e+01,0,nan,nan,nan,nan,828.57573,4.5899444e-05,456.67743,6.6523040e-05,-1.0389837e-01,1.0398687e-01
2309.9409663271217,5.2490638e+05,3.0461821e+01,0,4.100507e-03,828.57063,456.68867,107715,1.0438016e+06,3.0487701e+01,3.2571525e+04,1.1948448e+01,5.2490638e+05,3.0461821e+01,0,nan,nan,nan,nan,828.57063,4.5953981e-05,456.68867,6.6640365e-05,-1.1014193e-01,1.1192088e-01
2309.9613983205927,5.2309834e+05,3.0464289e+01,0,4.098901e-03,828.56185,456.70151,107716,1.0422467e+06,3.0490664e+01,3.2565498e+04,1.1994615e+01,5.2309834e+05,3.0464289e+01,0,nan,nan,nan,nan,828.56185,4.6001198e-05,456.70151,6.6755441e-05,-1.1852991e-01,1.2101070e-01
2309.9818304140645,5.2223738e+05,3.0447521e+01,0,4.097294e-03,828.55597,456.71245,107717,1.0416047e+06,3.0474150e+01,3.2548812e+04,1.1969702e+01,5.2223738e+05,3.0447521e+01,0,nan,nan,nan,nan,828.55597,4.6016146e-05,456.71245,6.6813955e-05,-1.2379922e-01,1.2912926e-01
2310.002262307069,5.2353006e+05,3.0462297e+01,0,4.095687e-03,828.54815,456.71919,107718,1.0428603e+06,3.0491863e+01,3.2584607e+04,1.1978205e+01,5.2353006e+05,3.0462297e+01,0,nan,nan,nan,nan,828.54815,4.5955592e-05,456.71919,6.6761721e-05,-1.3000576e-01,1.3452888e-01
2310.0226942991358,5.2312988e+05,3.0460684e+01,0,4.094079e-03,828.54078,456.72857,107719,1.0425734e+06,3.0488983e+01,3.2594871e+04,1.1977620e+01,5.2312988e+05,3.0460684e+01,0,nan,nan,nan,nan,828.54078,4.5948662e-05,456.72857,6.6796325e-05,-1.3652924e-01,1.4213173e-01
2310.043126391676,5.2223688e+05,3.0465250e+01,0,4.092472e-03,828.53426,456.73770,107720,1.0419293e+06,3.0494312e+01,3.2563934e+04,1.2008630e+01,5.2223688e+05,3.0465250e+01,0,nan,nan,nan,nan,828.53426,4.5957531e-05,456.73770,6.6852263e-05,-1.4231594e-01,1.4878748e-01
2310.0635582832765,5.2123819e+05,3.0439575e+01,0,4.090863e-03,828.52749,456.74761,107721,1.0412206e+06,3.0472601e+01,3.2558352e+04,1.1970189e+01,5.2123819e+05,3.0439575e+01,0,nan,nan,nan,nan,828.52749,4.5968041e-05,456.74761,6.6906003e-05,-1.4874737e-01,1.5559436e-01
