DR2Name,RA_ICRS,DE_ICRS,Plx,Gmag,BPmag,RPmag,BP-RP
GaiaDR2279653911218944,045.68143596858,+01.69635838571,,20.8922,21.4183,19.9559,1.4624
GaiaDR2279692565863680,045.70246912086,+01.69428264617,0.8137,13.1454,13.4221,12.7086,0.7135
GaiaDR2279756990433920,045.69136950334,+01.69395817679,1.0728,19.7080,20.7540,18.5041,2.2500
GaiaDR2279825709886848,045.75303099466,+01.68758283802,-0.5033,19.6893,20.1803,19.0139,1.1664
GaiaDR2279830004816256,045.74635449702,+01.69139329502,0.3318,16.6484,17.0030,16.1274,0.8756
GaiaDR2279825709887744,045.74752908097,+01.69489526287,0.3119,20.2016,20.2154,20.3784,-0.1631
GaiaDR2279860071597824,045.75022607797,+01.69566831221,-0.3772,20.7493,20.5829,19.5783,1.0046
GaiaDR2279860069649280,045.74851453729,+01.69814441293,0.7575,20.2936,21.6032,19.0632,2.5399
GaiaDR2279928789126400,045.74011164237,+01.70478268844,2.0710,19.6622,21.5023,18.3656,3.1367
GaiaDR2279997510589824,045.78181265339,+01.71970977028,0.9031,20.3181,20.9495,19.2647,1.6848
GaiaDR2279997508581504,045.78174729904,+01.72052233138,0.5059,18.0380,18.6715,17.2770,1.3945
GaiaDR2280104882723072,045.72125332394,+01.71198245473,0.9230,16.9821,17.5941,16.2426,1.3516
GaiaDR2280207961937920,045.71921151529,+01.72597343584,0.5411,16.4572,16.8486,15.9207,0.9280
GaiaDR2280238026750848,045.74458761238,+01.73155240588,0.7317,20.2357,20.6130,19.6477,0.9653
GaiaDR2280272386511360,045.76085217322,+01.73228918132,0.7905,19.8907,20.8555,18.6797,2.1757
GaiaDR2280272388476672,045.76513593155,+01.73212417582,1.7044,20.4110,21.2205,19.1267,2.0938
GaiaDR2280272386489472,045.75499497459,+01.73774759827,-0.4328,20.4781,20.6079,19.9834,0.6244
GaiaDR2280306746227712,045.74584312657,+01.73456718808,-0.8326,19.6211,19.9693,19.0431,0.9262
GaiaDR2280345400891008,045.74671166465,+01.74647830893,2.8819,18.4829,19.9392,17.2679,2.6713
GaiaDR2280375465723776,045.66227617636,+01.68564960782,,20.5199,20.9872,19.6853,1.3019
GaiaDR2280409825440128,045.66761197878,+01.69937233012,-1.1782,20.2298,20.5646,19.7292,0.8354
GaiaDR2280448480108288,045.64673825164,+01.69123429429,1.0162,15.0546,15.4644,14.4846,0.9798
GaiaDR2280482839846400,045.65903719490,+01.70577027079,0.7444,15.7843,16.1589,15.2398,0.9191
GaiaDR2280517199363072,045.68974832014,+01.70490255575,,20.6261,21.0236,20.2664,0.7571
GaiaDR2280585919060864,045.67046353084,+01.71644273563,0.8635,15.1367,15.5349,14.5667,0.9682
GaiaDR2280585919060736,045.66958173631,+01.71691791240,1.0611,15.2985,15.7116,14.7093,1.0024
GaiaDR2280650343609472,045.63074719212,+01.70450931872,1.8536,17.9639,19.1938,16.8346,2.3592
GaiaDR2280753422847744,045.62921346091,+01.72426068216,1.5976,19.8317,20.7626,18.5738,2.1888
GaiaDR2280792077490688,045.65616203839,+01.73001754603,0.3545,15.7233,16.0617,15.2128,0.8489
GaiaDR2280826437228672,045.67635962984,+01.73874465135,0.7972,15.4354,15.8455,14.8668,0.9787
GaiaDR2280856502041216,045.65261638048,+01.72975176263,0.4284,18.1339,18.7047,17.4522,1.2525
GaiaDR2280925221517696,045.70815319848,+01.72421021027,,20.8967,20.5910,18.7412,1.8497
GaiaDR2281028302634112,045.70041068558,+01.74556640362,,20.7385,21.1119,19.5994,1.5125
GaiaDR2281303178663040,045.67305003970,+01.76493971944,1.1718,19.4194,20.8117,18.2776,2.5341
GaiaDR2281341833303936,045.69503865646,+01.76480140000,1.4758,16.8062,17.6036,15.9512,1.6525
GaiaDR2281376193041920,045.71472103463,+01.77015470235,0.6829,16.2571,16.6678,15.6883,0.9795
GaiaDR2281371898140160,045.71529558333,+01.77729765132,2.2013,19.3151,20.6069,18.1022,2.5047
GaiaDR2281578056019968,044.30327926733,+00.62107059373,0.7214,19.8487,21.2702,18.6082,2.6620
GaiaDR2281578055936384,044.30343427830,+00.62463038697,0.9528,16.8015,17.4201,16.0660,1.3541
GaiaDR2281616711384448,044.31842647128,+00.61821185620,0.7416,16.4987,16.9368,15.9021,1.0347
GaiaDR2281616711384320,044.31721188260,+00.61940797069,-1.0360,19.2267,20.0339,18.3194,1.7145
GaiaDR2281681135151744,044.30610212209,+00.62790534579,0.9493,16.5639,17.1228,15.8715,1.2513
GaiaDR2281681135151616,044.31073663612,+00.62764183103,-0.8710,19.3379,19.7540,18.7290,1.0250
GaiaDR2281685430860800,044.31190840198,+00.63446246482,0.0385,18.8849,20.2799,17.4257,2.8542
GaiaDR2281715495538816,044.32009822731,+00.65025231421,,20.9378,21.3406,19.4478,1.8929
GaiaDR2281788510076544,044.28708750664,+00.63161911045,0.5671,15.7044,16.0596,15.1801,0.8795
GaiaDR2281857229552768,044.28283426148,+00.64505019188,2.3176,17.8566,19.3503,16.6316,2.7187
GaiaDR2281921653950336,044.31838898019,+00.65266277122,-0.7471,20.8317,21.8323,19.8915,1.9408
GaiaDR2282024732619264,044.34272279222,+00.64445616149,0.5682,19.7966,21.0665,18.4589,2.6076
GaiaDR2282024732536192,044.33940437844,+00.64645877052,-0.1989,19.6974,20.0385,19.2698,0.7686
GaiaDR2282029028243840,044.34445899477,+00.64738975159,1.3608,15.3233,15.8534,14.6602,1.1932
GaiaDR2282093452013312,044.33175555511,+00.65362931103,0.3018,19.6520,20.0313,19.2154,0.8159
GaiaDR2282127811749632,044.34888505758,+00.66407229175,2.2242,12.1560,12.6535,11.5310,1.1226
GaiaDR2282196531863808,044.36696337668,+00.66934543864,,20.6508,20.8707,19.8609,1.0098
GaiaDR2282196531312128,044.37418817012,+00.67402053845,,20.7306,21.0229,19.5926,1.4303
GaiaDR2282299611059456,044.32531293750,+00.66117645841,-0.5823,20.4615,21.6550,19.2769,2.3781
GaiaDR2282505768875776,044.32256462762,+00.68793678392,-0.3552,19.9338,20.2786,19.2654,1.0131
GaiaDR2282574488349952,044.25818911071,+00.64544929090,0.5550,17.0389,17.5164,16.4091,1.1073
GaiaDR2282643207827072,044.24702281825,+00.65239289368,,20.1070,19.7407,18.1022,1.6385
GaiaDR2282853661388800,044.23336778186,+00.66497104758,1.8775,19.6151,21.0838,18.3584,2.7253
GaiaDR2282888021126912,044.23396325033,+00.67065073843,2.7659,20.1817,21.1535,18.8019,2.3517
GaiaDR2282888021703552,044.24460753726,+00.67416181946,1.3551,15.5745,16.0470,14.9416,1.1054
GaiaDR2282918085734656,044.22682484404,+00.67344391578,0.7028,19.1012,20.3573,17.8671,2.4902
GaiaDR2282986805295872,044.25456386123,+00.68862856310,-1.5632,19.5731,20.9521,18.4362,2.5160
GaiaDR2283089884511360,044.24718933253,+00.69711681871,,21.0129,,,
GaiaDR2283094179603840,044.24981681846,+00.70590642730,,20.8803,20.9588,20.2694,0.6894
GaiaDR2283124244165248,044.30052553050,+00.68082910153,0.6213,16.1483,16.6037,15.5425,1.0612
GaiaDR2283158603905024,044.31050036273,+00.69012596866,0.6726,18.5237,19.0024,17.8600,1.1424
GaiaDR2283192963643904,044.28410078510,+00.69620093619,0.3279,16.8835,16.8145,15.9575,0.8570
GaiaDR2283399122074880,044.27843836115,+00.70542154467,0.6048,19.4733,20.1548,18.6256,1.5292
GaiaDR2283506496414080,044.27718250201,+00.71202910141,2.9090,19.5719,20.9307,18.3421,2.5887
GaiaDR2283575216469248,044.30427645778,+00.72341807160,0.4542,13.8750,14.0145,13.5928,0.4217
GaiaDR2283575216484480,044.30835286762,+00.73029412097,2.0118,19.9655,20.4982,18.7026,1.7956
GaiaDR2283605280589184,044.29250531764,+00.72793920932,2.2548,19.2866,20.5053,18.0461,2.4591
GaiaDR2283605280589440,044.27910866742,+00.73063607571,1.0246,20.0071,20.6867,18.7772,1.9095
GaiaDR2283747015161216,044.37624249647,+00.68554873280,1.2333,15.8959,16.4088,15.2382,1.1706
GaiaDR2283742719456896,044.36566113808,+00.68810539845,2.7358,18.5525,19.9165,17.1623,2.7542
GaiaDR2283811439617792,044.40741780189,+00.69262962102,,20.9702,21.2693,19.5127,1.7565
GaiaDR2283850094391296,044.41024909906,+00.70611644157,1.4761,12.9023,13.2853,12.3662,0.9192
GaiaDR2283880158411776,044.40146859344,+00.70465936415,-0.0596,19.7276,20.5595,18.8899,1.6695
GaiaDR2283953173009792,044.36601486422,+00.70419733204,3.8517,19.0217,20.6988,17.8076,2.8912
GaiaDR2283987533328896,044.37711279056,+00.70336841385,5.6551,17.0403,18.5798,15.8097,2.7701
GaiaDR2284017597359616,044.35117858564,+00.70836172907,0.8976,13.0882,13.4994,12.5255,0.9739
GaiaDR2284086317523584,044.39144524035,+00.71636567917,,20.7638,21.7751,19.3572,2.4179
GaiaDR2284155036320384,044.37523592209,+00.72239259640,0.2413,18.4760,19.1443,17.6134,1.5309
GaiaDR2284292475946880,044.41597992758,+00.73310551557,-1.0779,20.4778,22.2609,19.1511,3.1098
GaiaDR2284326835683456,044.42729720787,+00.73310242423,1.9269,20.8060,21.6950,19.4859,2.2091
GaiaDR2284502929403392,044.40370278657,+00.73057222744,0.7266,14.6254,14.9022,14.1875,0.7147
GaiaDR2284537288889728,044.41797678659,+00.74056880616,,20.6967,21.5846,19.5221,2.0625
GaiaDR2284601712921600,044.40873914637,+00.75225979366,2.1040,18.5302,19.9952,17.3637,2.6314
GaiaDR2284876591452928,044.34121368880,+00.74471696925,,20.9257,21.4828,19.7137,1.7691
GaiaDR2285185828473984,044.34469625859,+00.75281471666,0.8592,16.3283,16.7302,15.7686,0.9617
GaiaDR2285327563123584,044.37967072072,+00.75978877119,2.3164,16.2475,17.1008,15.3332,1.7677
GaiaDR2285460706383360,044.40549419145,+00.77383016360,-0.4105,19.0155,19.4911,18.3736,1.1175
GaiaDR2285598145337088,044.36429210728,+00.77702114061,0.9390,19.3115,20.3454,18.1936,2.1518
GaiaDR2285666864896256,044.34752175539,+00.78047407379,-1.0169,20.6769,21.7415,19.5651,2.1764
GaiaDR2285666864814720,044.34364286401,+00.78142643805,-0.9801,19.5245,19.8278,19.0229,0.8049
GaiaDR2285769944032896,044.39813221375,+00.80184665734,,20.5711,20.7065,20.2968,0.4097
GaiaDR2285804303770624,044.36905038588,+00.79816396612,0.6270,18.5783,19.8486,17.5406,2.3080
GaiaDR2285873023318272,044.20084468180,+00.68289246971,-0.2385,20.4536,21.1029,19.2364,1.8665
GaiaDR2285976102451584,044.21234051268,+00.69621708023,,20.8582,20.6603,20.5564,0.1039
GaiaDR2286083477371648,044.21715356439,+00.70841359114,5.5780,13.9044,14.7070,13.0184,1.6886
GaiaDR2286216620703488,044.17778665501,+00.70642708748,1.1956,20.2389,20.5624,19.1161,1.4463
GaiaDR2286255275486336,044.18562041144,+00.71343122438,0.4097,17.3814,17.8270,16.7880,1.0390
GaiaDR2286289635801728,044.20736962181,+00.71682892518,1.1173,14.9551,15.3553,14.3978,0.9575
GaiaDR2286285340099072,044.20646420415,+00.72095100364,3.3492,20.5018,20.5792,20.0266,0.5526
GaiaDR2286285340099328,044.20870909875,+00.72523660267,-0.4927,20.1423,20.6089,19.3735,1.2354
GaiaDR2286319699838336,044.22194640691,+00.72860084945,,20.3309,19.8534,18.4292,1.4242
GaiaDR2286422779134336,044.25520238178,+00.71213620069,0.9275,20.1224,20.5812,19.2258,1.3555
GaiaDR2286422779052160,044.26081026527,+00.71907566439,-1.2565,20.1278,20.4587,19.5061,0.9526
GaiaDR2286491499160960,044.23922072380,+00.73199978602,-0.5031,20.7343,21.7390,19.3662,2.3728
GaiaDR2286560217998208,044.27296196933,+00.73547944506,1.7764,12.1719,12.4402,11.7493,0.6909
GaiaDR2286564513707520,044.27185786227,+00.73802762831,0.7514,19.0032,19.5823,18.0996,1.4828
GaiaDR2286594578356608,044.28217148181,+00.74565391613,,20.9169,20.5657,20.1409,0.4248
GaiaDR2286663297306880,044.27877507246,+00.75864141825,-0.2987,19.0820,20.0910,17.9072,2.1837
GaiaDR2286908111090432,044.24510199694,+00.76805878775,0.2173,17.1680,17.4909,16.6724,0.8185
GaiaDR2286938175215360,044.25353510254,+00.77557645274,,20.9732,21.1723,20.5598,0.6125
GaiaDR2286972534865920,044.16294420442,+00.71836455836,1.2871,16.8549,17.6190,15.9851,1.6339
GaiaDR2287041254343680,044.14895000569,+00.72595146565,,20.8104,20.5667,20.4080,0.1587
GaiaDR2287178693437184,044.17940325085,+00.73957544377,4.9188,20.2937,21.8347,18.8437,2.9910
GaiaDR2287178693380864,044.16916684923,+00.74823649133,2.0013,19.7889,21.0499,18.5347,2.5152
GaiaDR2287217348158080,044.18153657399,+00.75374629211,,20.8961,,,
GaiaDR2287213053037824,044.18123617152,+00.75355334758,3.6479,18.1320,19.6126,16.8275,2.7851
GaiaDR2287384851811328,044.16842791682,+00.74987707029,,20.5918,21.1284,19.6636,1.4648
GaiaDR2287453571773056,044.15165915681,+00.76083205351,0.3383,19.3893,20.5265,18.1504,2.3761
GaiaDR2287625369901312,044.20892165262,+00.77969907625,-0.7127,20.4239,20.6694,19.7168,0.9525
GaiaDR2287694089378688,044.23291760732,+00.78206325242,,19.1510,18.5509,17.1217,1.4292
GaiaDR2287831528413824,044.20196631788,+00.78564385813,-1.2082,20.6082,20.8255,19.8307,0.9949
GaiaDR2287865888070144,044.17742892816,+00.78093382639,0.9306,19.6461,20.2088,18.7526,1.4562
GaiaDR2288037686847232,044.20918206671,+00.81565583594,0.8020,19.3884,20.3444,18.2383,2.1061
GaiaDR2288110701932672,044.30649652666,+00.75836117286,2.2711,18.6038,19.7613,17.4995,2.2618
GaiaDR2288175125714560,044.28743100664,+00.77434888477,6.4437,17.4988,17.4746,17.5215,-0.0469
GaiaDR2288209485535104,044.31233489529,+00.77622742022,0.8355,19.9989,20.9229,18.8596,2.0633
GaiaDR2288243845193088,044.32290677166,+00.78522779063,-0.0452,18.4334,18.6964,18.0549,0.6415
GaiaDR2288381284146944,044.28469614605,+00.78858837580,0.6060,18.1599,18.6310,17.5416,1.0893
GaiaDR2288415643965568,044.26739283605,+00.77892363242,2.3416,19.5697,20.9214,18.3864,2.5350
GaiaDR2288488659053952,044.29564696860,+00.79594922949,1.2870,17.3730,18.2964,16.4206,1.8757
GaiaDR2288656162692480,044.35108602398,+00.80911603599,0.4417,20.6751,21.1946,19.2103,1.9843
GaiaDR2288724881533184,044.33818572964,+00.81134615271,-0.2124,19.5592,20.0269,18.9733,1.0536
GaiaDR2288759241271680,044.36800082848,+00.81285481433,1.9167,19.1133,20.7336,17.7935,2.9401
GaiaDR2288759241872000,044.36799429331,+00.81349837432,,19.8736,,,
GaiaDR2288793601091456,044.37095660594,+00.81646488636,0.2987,20.0566,21.0284,19.1522,1.8762
GaiaDR2288827960749952,044.34354388033,+00.82258234785,1.5122,18.9584,20.1939,17.8386,2.3553
GaiaDR2288827960750848,044.35215209735,+00.82450403641,0.2868,18.1436,18.5723,17.5288,1.0435
GaiaDR2288832256435328,044.35273795661,+00.82760826446,1.1824,13.6669,14.0090,13.1694,0.8396
GaiaDR2288862320488704,044.36624420622,+00.82618352699,0.9439,19.3957,19.8775,18.7419,1.1356
GaiaDR2289034119180416,044.34021692588,+00.82384682852,1.2445,19.5384,19.9475,19.0029,0.9446
GaiaDR2289034119261312,044.34628999076,+00.82773086860,0.8081,20.4573,20.9817,19.2902,1.6915
GaiaDR2289171558114048,044.25433409444,+00.78633381632,1.1390,13.9834,14.3216,13.4877,0.8339
GaiaDR2289175853821952,044.25145269388,+00.78669327811,0.8530,15.5488,15.9762,14.9682,1.0080
GaiaDR2289205917869440,044.26247253499,+00.79931138869,0.4653,17.6876,18.1505,17.0659,1.0846
GaiaDR2289205917869824,044.26120782786,+00.80598916418,-0.3028,19.0243,19.3559,18.6246,0.7314
GaiaDR2289274637427584,044.25120718373,+00.80678878830,1.2470,19.7266,20.7647,18.5243,2.2403
GaiaDR2289278932453376,044.25468799499,+00.80942761926,1.2575,20.0585,20.5293,18.8854,1.6440
GaiaDR2289274637347456,044.25796471464,+00.81349919109,0.1537,18.3797,18.8568,17.6777,1.1791
GaiaDR2289308997085184,044.27962498579,+00.80946774484,5.9683,17.0053,18.5419,15.7801,2.7618
GaiaDR2289313292773888,044.28246338406,+00.81396183877,4.9305,14.9095,15.9133,13.9251,1.9882
GaiaDR2289347651987328,044.28415036332,+00.82585811361,1.2350,20.7526,,,
GaiaDR2289412076302976,044.27644049821,+00.82733675732,0.7068,19.1892,19.9464,18.1945,1.7520
GaiaDR2289446436038528,044.23346785381,+00.80862171589,0.2646,17.9826,18.4933,17.2216,1.2717
GaiaDR2289515156087296,044.21607827842,+00.82085513181,,20.8104,21.4302,19.6597,1.7705
GaiaDR2289686954212864,044.25677127012,+00.85281951009,-2.4428,20.0418,19.9621,18.4242,1.5378
GaiaDR2289755673687808,044.31278497713,+00.83788506186,2.8158,18.0388,19.4050,16.8664,2.5385
GaiaDR2289755673688832,044.30687147214,+00.84631719875,-0.9272,19.9663,20.2107,19.3121,0.8986
GaiaDR2289790033426304,044.28472476148,+00.84113452362,0.7075,18.6882,19.6712,17.6951,1.9761
GaiaDR2289824393166464,044.29453068743,+00.85293592886,0.7023,18.0032,19.1008,16.9371,2.1637
GaiaDR2289824393166720,044.29866910846,+00.85603600515,0.6800,17.6581,18.1572,16.9247,1.2325
GaiaDR2289897408324480,044.32966060089,+00.85618769905,1.8839,19.2979,20.7040,18.0435,2.6605
GaiaDR2289927472382464,044.30870046539,+00.85880017837,1.7209,17.0513,18.0658,16.0461,2.0197
GaiaDR2289996191937536,044.27991047557,+00.84398752500,,20.9001,,,
GaiaDR2290000487540352,044.27828435926,+00.84819241453,0.2890,19.7391,20.5097,18.7610,1.7487
GaiaDR2290030551677568,044.28902871274,+00.86128425137,2.4696,20.3123,21.2734,19.1671,2.1063
GaiaDR2290202351593472,044.28189675845,+00.87433194172,,20.9771,21.4953,19.9412,1.5541
GaiaDR2290236710110080,044.29429353249,+00.88708560645,2.3263,19.3634,20.7286,18.0950,2.6336
GaiaDR2290305429713792,044.48468433714,+00.76564928037,0.5214,18.4279,18.9319,17.7288,1.2031
GaiaDR2290305429876480,044.48115372138,+00.76788815639,0.2108,19.7747,20.8770,18.7920,2.0850
GaiaDR2290374149190784,044.47777448537,+00.77371464700,0.7071,19.4575,19.9272,18.8354,1.0918
GaiaDR2290374149190912,044.47358236761,+00.77633735905,0.4383,20.1626,20.6721,19.5063,1.1658
GaiaDR2290408508929024,044.48966763858,+00.77280185414,,17.3215,17.7118,16.6038,1.1080
GaiaDR2290442868830080,044.51454982201,+00.78411019335,2.6311,19.6792,,,
GaiaDR2290481523896192,044.47914242592,+00.78343956908,0.3983,17.3000,17.7529,16.7241,1.0288
GaiaDR2290477228855296,044.47714545249,+00.78516150314,,21.0799,,,
GaiaDR2290580307621376,044.46330633393,+00.78747558396,-2.2575,20.8839,21.0033,20.2184,0.7849
GaiaDR2290614667139840,044.43530033794,+00.78270118896,2.4453,17.7079,19.0981,16.5636,2.5345
GaiaDR2290653322073216,044.44349533457,+00.78952977225,-0.8716,20.6508,21.4903,19.6525,1.8378
GaiaDR2290653322568704,044.44848946398,+00.79179591710,17.1750,15.2811,16.9850,14.0220,2.9630
GaiaDR2290752106475776,044.45769897517,+00.79960421342,,20.8213,21.7668,19.6095,2.1573
GaiaDR2290752106313856,044.46031422216,+00.80650589469,0.4286,20.1003,20.3364,19.7881,0.5483
GaiaDR2290786466052736,044.48183534549,+00.81221367454,,20.9422,21.2827,20.5145,0.7681
GaiaDR2290786466214912,044.47401593686,+00.81278158128,-0.8910,20.5034,21.2742,19.4093,1.8649
GaiaDR2290820826240768,044.51565133056,+00.78863842139,,20.8648,21.6104,20.0843,1.5262
GaiaDR2290859481018112,044.52853327109,+00.79613577508,1.4158,13.5436,13.9415,12.9883,0.9532
GaiaDR2290889545267712,044.50327645403,+00.80836067766,0.3153,19.6127,20.0933,19.0362,1.0571
GaiaDR2291026984221824,044.53044450766,+00.81704948864,0.1278,18.0025,18.2404,17.4820,0.7584
GaiaDR2291168718663168,044.49040090384,+00.82303687161,1.4063,16.1287,16.7731,15.3580,1.4151
GaiaDR2291168718663296,044.47924090752,+00.82427962831,1.5820,15.4733,16.0140,14.7889,1.2251
GaiaDR2291198783075968,044.50203305465,+00.82838897125,-0.0713,19.6923,20.7983,18.7018,2.0965
GaiaDR2291267502391168,044.53198507839,+00.83406954444,0.9964,18.3526,19.2458,17.3820,1.8638
GaiaDR2291267502552832,044.53142554146,+00.83596146092,,20.4398,20.9557,19.0576,1.8981
GaiaDR2291301862291328,044.51031902394,+00.83904670889,0.9338,20.0024,20.9996,18.8355,2.1641
GaiaDR2291370581385216,044.43395075338,+00.79034489145,0.9266,18.1087,19.1994,17.0509,2.1485
GaiaDR2291404941505152,044.44128974314,+00.80775212980,1.4728,19.8634,20.6708,18.6819,1.9888
GaiaDR2291477956289024,044.43503953684,+00.81197766418,3.0949,15.5790,16.4997,14.6355,1.8641
GaiaDR2291508020558080,044.45070923531,+00.80626628327,1.7217,16.4533,17.2290,15.5920,1.6370
GaiaDR2291508020558592,044.44494735908,+00.81246475521,3.7025,18.1668,19.6050,16.9556,2.6494
GaiaDR2291508020559104,044.44924222182,+00.81728089919,1.7468,18.8358,19.8851,17.6659,2.2191
GaiaDR2291542380297600,044.46784202165,+00.82193827065,0.4799,17.1569,17.5647,16.5877,0.9770
GaiaDR2291611100220032,044.45055080570,+00.82403886360,,20.7821,20.9259,19.6273,1.2987
GaiaDR2291611099774592,044.45533856933,+00.82491772420,0.5612,18.2885,19.1972,17.2874,1.9098
GaiaDR2291645459953920,044.40484020384,+00.81258449364,,20.9112,21.6712,19.5539,2.1173
GaiaDR2291851617943552,044.41946445025,+00.83936429260,1.8616,18.8112,19.6908,17.8825,1.8083
GaiaDR2292027712101760,044.47114236780,+00.84165614716,1.7001,15.1107,15.7238,14.3351,1.3888
GaiaDR2292057776374016,044.49738450338,+00.84437148314,0.5544,17.4246,17.9413,16.7666,1.1747
GaiaDR2292057776373888,044.50075844174,+00.84461062665,0.5978,20.0106,20.6740,19.4023,1.2717
GaiaDR2292092136113536,044.51006783458,+00.85692192456,0.2270,17.2970,17.6268,16.7797,0.8471
GaiaDR2292126495851136,044.48658247382,+00.85168179081,0.2067,18.4216,19.0333,17.6739,1.3594
GaiaDR2292165150520960,044.48945461244,+00.86475816450,0.1872,18.9370,19.8277,17.9936,1.8341
GaiaDR2292268230270592,044.44446581348,+00.85311010137,0.1985,15.3227,15.8197,14.6674,1.1523
GaiaDR2292298294544384,044.44731645852,+00.87000811841,0.1206,19.5838,20.3428,18.7115,1.6313
GaiaDR2292336949746176,044.47907904991,+00.86788929272,1.2394,17.7065,18.7479,16.7007,2.0471
GaiaDR2292367014182400,044.48839225545,+00.87652087652,1.6084,20.1179,,,
GaiaDR2292435733498368,044.47551895250,+00.88250039354,1.6953,18.6188,19.7971,17.5538,2.2432
GaiaDR2292440028960768,044.46740007564,+00.88646886975,0.4537,20.2731,20.1319,19.3230,0.8089
GaiaDR2292607533380608,044.58039143306,+00.84688658957,,20.9399,21.9857,19.9118,2.0740
GaiaDR2292646187412480,044.59406609773,+00.85406339344,0.9966,14.9444,15.3234,14.4042,0.9192
