GDR2_ID,GDR2_RA,GDR2_DEC,TLC,mas_parrallax,g_mag,bp-rp,probability,age_myr,age_err_lower,age_err_upper,Distance
6111738260351980000,203.4568,-43.679,22,7.62,14.9 ,2.8,0.58,16.3,  5.1 ,6.4 ,131.2335958
279413327987836000,  77.9701 ,55.9053,-1,3.41,16.5 ,3,0.55,11.9,  4.1 ,3.2 ,293.255132
6017871200368570000,248.4652,-38.0203,22,9.77,15.4 ,3.3,0.91,20.3,  4.0 ,3.6 ,102.3541453
6111739119345450000,203.5493,-43.6507,-1,3.63,17.2 ,3.2,0.43,17.5,  4.5 ,4.1 ,275.4820937
5969486022980750000,249.9718,-39.0781,22,5.5,16.1 ,3,0.45,19.2,  5.8 ,6.1 ,181.8181818
6111740734253220000,203.5827,-43.5473,22,7.51,13.9 ,2.4,0.13,22.3 ,40.3 ,2.3 ,133.1557923
6017888071000240000,248.2152,-37.9258,-1,4.22,11.3 ,0.7,0.27,     ,     ,     ,236.9668246
6519885429072990000,339.5478,-45.1083,-1,6.72,16.6 ,3.3,0.23,35.1 ,16.6,11.8 ,148.8095238
2489355489914730000,  37.8182 ,-3.7815,-1,7.12,14.8 ,2.6,0.13,25.3 ,42.6 ,5.9 ,140.4494382
5905457917492880000,220.186,-48.6404,22,11.1,16.5 ,4,1,     ,     ,     ,90.09009009
5993612331721300000,243.1853,-41.3055,22,5.75,17.3 ,3.3,0.2,40.5 ,18.7,10.7 ,173.9130435
5905442116322000000,219.6546,-48.8795,22,8.05,15.8 ,3.2,0.78,19.8,  4.8 ,3.8 ,124.2236025
5015778123848140000,  23.9250,-32.1423,-1,3.53,16.8 ,2.9,0.15,26.6 ,33.0 ,8.5 ,283.286119
6116051713185090000,214.2636,-40.6322,22,6.87,14.3 ,2.5,0.17,21.3 ,28.9 ,4.4 ,145.5604076
3625524319965100000,193.9582,-11.1073,-1,5.38,15.3 ,2.8,0.58,14.4,  5.7 ,2.3 ,185.8736059
5437175885160330000,143.2476,-35.4992,-1,8.96,15.0 ,2.9,0.53,21.2,  8.1 ,5.4 ,111.6071429
5993622399124950000,243.2568,-41.0631,22,6.26,17.0 ,3.7,1,12.4,  2.9 ,3.0 ,159.7444089
2365987673938650000,  1.7746,-18.8494,-1,3.32,13.5 ,1.6,0.11,     ,     ,     ,301.2048193
6116063498576100000,214.3859,-40.3156,22,10.14,15.5 ,3.3,0.71,23,  6.3 ,4.9 ,98.61932939
5974222031835570000,262.4723,-37.1769,-1,3.24,16.3 ,2.7,0.12,22.7,106.9 ,4.4 ,308.6419753
4198446461604270000,288.289,-11.3332,-1,4.16,17.0 ,3.1,0.33,19.6,  6.9 ,6.2 ,240.3846154
3657814055894790000,209.4805 ,-2.416,-1,8.63,15.2 ,2.9,0.14,30.2 ,32.3,10.2 ,115.8748552
636624864640699000,136.7930 ,20.3567,-1,4.64,16.4 ,3,0.3,21.8,  8.6 ,6.4 ,215.5172414
3787958643070200000,166.0790 ,-5.7886,-1,7.66,16.9 ,3.6,0.79,26.9,  7.5 ,6.0 ,130.5483029
5199057293334400000,163.0032,-79.9553,-1,3.93,17.3 ,3.2,0.17,29.6 ,17.4,10.9 ,254.4529262
4844283790569880000,  63.0115,-39.2883,-1,3.74,16.4 ,2.7,0.19,24.8,  7.6 ,6.4 ,267.3796791
413779455704497000,  20.6167 ,57.7398,-1,4.56,17.2 ,3.2,0.33,27.8,  6.0 ,5.3 ,219.2982456
854281059739266000,159.9781 ,56.7694,-1,3.32,15.4 ,2.6,0.71,  9.7,  4.4 ,2.4 ,301.2048193
2692645053768150000,320.8999,  2.9751,-1,6.33,16.1 ,3,0.36,24.6 ,12.8 ,6.2 ,157.9778831
4065799282880590000,272.1703,-24.6813,-1,4.09,15.8 ,2.8,0.36,15.5,  7.5 ,5.8 ,244.4987775
6121072353857080000,212.6558,-36.0382,22,7.69,17.6 ,3.8,0.38,42.9 ,14.1 ,9.3 ,130.0390117
4221321221199990000,299.0277 ,-4.9285,-1,5.8,17.4 ,3.5,0.22,37.7 ,13.9 ,8.4 ,172.4137931
5989149791980550000,235.5793,-44.0911,22,7.97,13.3 ,2.4,0.46,  9.5,  3.5 ,1.9 ,125.4705144
6708661744380950000,278.347,-45.428,-1,3.96,16.0 ,2.7,0.13,     ,     ,     ,252.5252525
5906427862850000000,221.6012,-45.6687,22,12.59,14.9 ,3.2,0.76,23,  4.4 ,4.3 ,79.42811755
2092457768257520000,283.9916 ,35.2114,12,3.17,17.3 ,3,0.2,25.2 ,14.5 ,5.7 ,315.4574132
4383014782700300000,251.7835,  0.3751,-1,5.96,15.6 ,2.8,0.15,26.4 ,25.3,11.4 ,167.7852349
4944355154177070000,  31.7579,-44.1107,-1,23.39,12.1 ,2.6,0.13,22.9 ,31.1 ,3.7 ,42.75331338
6061130312817310000,189.3162,-56.9497,22,8.55,16.4 ,3.6,0.94,25.1,  5.6 ,5.2 ,116.9590643
5454189556287910000,160.0968,-31.4178,-1,6.61,16.1 ,3.1,0.46,24.5 ,11.2 ,5.6 ,151.2859304
6061141965074630000,190.3441,-57.346,22,10.18,13.3 ,2.5,0.79,15.5 ,10.0 ,3.5 ,98.23182711
6061152101197950000,190.8766,-57.0552,22,8.75,13.8 ,2.6,0.4,16.4 ,14.2 ,6.2 ,114.2857143
5659903268401600000,147.58,-25.8432,-1,3.65,17.2 ,3,0.16,28.4 ,19.2 ,6.2 ,273.9726027
5322310077208080000,127.5113,-51.4463,24,3.36,16.2 ,2.8,0.84,11.8,  4.4 ,3.3 ,297.6190476
4793553110041910000,  85.8423,-50.5799,-1,5.15,16.3 ,3,0.39,22.5,  5.4 ,5.0 ,194.1747573
6106511040332770000,220.5438,-37.0504,22,6.48,17.3 ,3.6,0.55,26.5,  7.2 ,7.5 ,154.3209877
3447293313307020000,  81.1638 ,31.6241,-1,4.15,15.6 ,2.6,0.14,22.0 ,19.3 ,1.3 ,240.9638554
488416469656453000,  54.4331 ,64.8978,-1,3.32,11.6 ,1.4,1,     ,     ,     ,301.2048193
5322397385302850000,126.9769,-50.9071,24,3.21,16.3 ,2.7,0.16,22.7 ,11.4 ,4.7 ,311.5264798
5322355397702680000,127.0179,-51.2354,24,3.3,  8.1,-0.1,0.3,     ,     ,     ,303.030303
5322333544909420000,127.8224,-51.1145,22,4.97,15.0 ,2.6,0.91,11.9,  6.1 ,4.1 ,201.2072435
2198883415725230000,328.7343 ,55.9682,-1,4.56,15.4 ,2.6,0.2,19.4,  9.9 ,2.6 ,219.2982456
2198852865612900000,333.7467 ,58.3284,-1,4.16,16.9 ,3,0.19,26.4 ,23.4 ,9.9 ,240.3846154
2198883724962880000,328.6793 ,55.9558,-1,4,16.2 ,2.8,0.21,21.4 ,15.9 ,5.2 ,250
4761768500922080000,  73.4958,-60.4254,-1,7.38,14.5 ,2.6,0.14,24.3 ,32.2 ,5.9 ,135.501355
2198889772276950000,328.8587 ,56.1411,-1,6.7,11.5 ,0.8,0.16,     ,     ,     ,149.2537313
5322357145749460000,127.0428,-51.1308,24,3.13,16.9 ,2.8,0.18,23.7,  6.6 ,6.7 ,319.4888179
210626746681526000,  84.4575 ,47.4388,-1,4.79,16.3 ,3.2,0.98,10.2,  2.3 ,2.8 ,208.7682672
4067978691116090000,265.2834,-25.1372,-1,4.96,15.8 ,2.9,0.25,18.4 ,11.2 ,2.8 ,201.6129032
6295240390174670000,206.5359,-16.8351,-1,5.56,12.6 ,1.8,0.95,     ,     ,     ,179.8561151
6327123860853540000,221.9454 ,-8.6514,-1,3.26,16.4 ,2.8,0.5,13.7,  3.4 ,3.5 ,306.7484663
3352056399248760000,100.4698 ,12.2024,-1,8.27,13.9 ,2.5,0.19,21.0 ,14.5 ,2.7 ,120.9189843
6709267613951010000,276.7433,-45.9687,-1,13.14,  3.5,-0.2,0.46,     ,     ,     ,76.10350076
469890798245756000,  58.4527 ,57.5913,-1,5.62,15.8 ,2.9,0.32,21.9 ,10.6 ,4.2 ,177.9359431
2748171662281020000,  6.1468,  7.5739,-1,11,13.9 ,2.8,0.21,23.1,  7.6 ,6.2 ,90.90909091
6030846945078480000,249.9028,-30.4236,22,5.75,15.4 ,3.2,1,  4.2,  2.0 ,1.2 ,173.9130435
5791478492013090000,206.4257,-73.4372,-1,4.99,16.2 ,2.9,0.17,25.8 ,20.7 ,5.9 ,200.4008016
3704192315348510000,191.3772,  4.5517,-1,7.08,15.4 ,2.9,0.16,26.5 ,23.0 ,7.5 ,141.2429379
5935093299233710000,244.2547,-50.3132,22,9.22,15.1 ,3.1,0.99,15.1,  3.1 ,3.2 ,108.4598698
5867112831749990000,209.5393,-61.2578,-1,5.39,16.6 ,3.1,0.47,23.8 ,10.6 ,6.6 ,185.528757
6033150254484380000,254.7275,-28.249,22,8.57,14.0 ,2.8,1,  8.0,  2.7 ,3.4 ,116.6861144
2136302546757690000,292.7709 ,52.0894,-1,5.6,16.2 ,3,0.17,28.8 ,21.2 ,8.1 ,178.5714286
5791432243804300000,205.9601,-73.8345,-1,3.1,17.6 ,3.2,0.29,19.2,  6.7 ,5.3 ,322.5806452
5867118157509730000,209.1653,-61.269,21,5.24,16.9 ,3.5,1,12,  2.3 ,2.6 ,190.8396947
5867129491902140000,209.5995,-61.0031,22,7.68,12.5 ,2.1,1,  7.0,  3.2 ,1.1 ,130.2083333
5692261964324760000,147.047,-10.3951,-1,3.26,15.7 ,2.5,0.36,13.9,  3.7 ,2.9 ,306.7484663
4114842831581580000,260.5721,-21.834,-1,3.04,15.1 ,2.4,0.36,  7.9,  3.0 ,0.8 ,328.9473684
6030870245305820000,250.0999,-30.3628,22,6.49,15.7 ,3.1,0.47,18.8,  5.3 ,5.1 ,154.0832049
4114844343410230000,260.3957,-21.8747,22,9.9,12.9 ,2.4,0.96,10.7,  3.4 ,2.6 ,101.010101
6030848186353280000,250.3153,-30.6128,22,6.36,15.1 ,3,1,  6.7,  2.2 ,2.5 ,157.2327044
6030884367160640000,251.6756,-31.2956,22,6.28,14.8 ,2.7,0.8,14.2,  4.2 ,2.9 ,159.2356688
4257245113640750000,277.2930 ,-4.8843,-1,3.6,12.2 ,1.6,1,     ,     ,     ,277.7777778
4257256078705670000,277.5376 ,-4.6641,-1,3.13,15.0 ,2.4,0.55,  7.9,  2.2 ,0.7 ,319.4888179
4257245083589110000,277.2800 ,-4.8825,-1,4.09,12.0 ,1.4,0.29,     ,     ,     ,244.4987775
5794620002888680000,239.3424,-72.7127,-1,3.77,17.1 ,3,0.17,28.4 ,20.7 ,5.6 ,265.2519894
2062912482069170000,310.2540 ,37.7277,-1,3.1,16.5 ,2.7,0.26,18.8 ,14.1 ,4.2 ,322.5806452
1595785722916410000,229.0102 ,51.5454,-1,3.22,17.5 ,3,0.16,30.1 ,26.1 ,9.9 ,310.5590062
5996624478175210000,241.804,-41.0673,22,5.5,18.0 ,4,0.95,16.4,  4.0 ,4.7 ,181.8181818
5587873677555870000,113.8213,-36.5914,-1,4.04,16.1 ,2.8,0.36,19.1,  6.9 ,4.1 ,247.5247525
3515315390430520000,189.3878,-20.4951,-1,3.89,16.8 ,3,0.25,21.6,  6.2 ,5.7 ,257.0694087
474646186031685000,  58.5189 ,61.0525,-1,3.56,16.1 ,2.6,0.16,22.1,  7.0 ,4.1 ,280.8988764
5794661131496480000,237.0846,-72.5379,22,14.34,13.0 ,2.7,0.64,15.5 ,11.0 ,3.1 ,69.73500697
5794661062777000000,237.0902,-72.5399,22,14.21,14.2 ,3,0.56,22.2,  7.7 ,4.3 ,70.37297678
5996621729410090000,241.5265,-41.0624,22,6.85,15.1 ,2.9,0.61,17.2,  5.8 ,4.4 ,145.9854015
816351035317039000,136.1684 ,40.8446,-1,3.09,15.6 ,2.4,0.26,14.6,  4.7 ,3.1 ,323.6245955
5996654061927820000,241.7364,-40.8318,22,5.47,16.6 ,3.5,0.99,11.6,  3.0 ,3.3 ,182.8153565
2141451349254770000,286.4676 ,57.1142,-1,3.24,17.7 ,3.1,0.22,     ,     ,     ,308.6419753
2141478287289510000,292.4337 ,54.8103,-1,3.51,17.0 ,2.9,0.15,28.4 ,28.4 ,5.5 ,284.9002849
1089568920221560000,114.9850 ,65.3248,-1,3.36,16.8 ,2.9,0.34,20.6,  6.2 ,5.5 ,297.6190476
2194182316313280000,311.1605 ,60.4299,11,3.09,16.0 ,2.7,0.84,  8.5,  2.4 ,3.6 ,323.6245955
4190154052283170000,298.4473,-11.0975,-1,4.63,15.8 ,2.9,0.79,12,  3.8 ,4.4 ,215.9827214
1919052758644110000,353.9957 ,37.9751,-1,3.46,17.3 ,3,0.19,25.9 ,19.0 ,8.6 ,289.017341
3206373101429440000,  66.2887 ,-1.1878,-1,4.17,16.8 ,3.3,0.9,13.3,  3.5 ,2.9 ,239.8081535
4270001583119990000,276.8186 ,-3.1694,-1,3.48,13.7 ,2,1,  2.6,  0.5 ,1.3 ,287.3563218
6805432344018270000,311.9153,-25.5248,-1,3.86,16.7 ,3,0.27,21.8 ,10.3 ,5.6 ,259.0673575
3206179209426350000,  68.5980 ,-1.3665,-1,5.92,15.1 ,2.6,0.26,21.4 ,22.1 ,3.3 ,168.9189189
3206316648379410000,  67.1500 ,-1.4841,-1,12.77,17.3 ,4.3,0.45,     ,     ,     ,78.30853563
4270038859137490000,277.4013 ,-2.8599,-1,4.29,17.4 ,3.4,0.49,21.7,  5.7 ,3.2 ,233.1002331
4269986327396030000,277.1985 ,-3.304,-1,3.63,13.2 ,1.7,0.49,     ,     ,     ,275.4820937
1910354144197580000,350.7265 ,33.1006,-1,3.16,16.8 ,2.9,0.3,18.5,  6.2 ,3.8 ,316.4556962
4270022439481670000,277.6816 ,-2.9861,-1,3.01,14.1 ,1.8,0.13,     ,     ,     ,332.2259136
4270019759421880000,277.5402 ,-3.0923,-1,3.29,12.4 ,1.7,1,     ,     ,     ,303.9513678
4269985056085710000,277.2433 ,-3.3637,-1,3.04,14.8 ,2.1,0.18,     ,     ,     ,328.9473684
2940979272554360000,  92.4939,-21.0727,-1,3.15,16.7 ,2.9,0.75,13.6,  2.0 ,4.1 ,317.4603175
3250622873874370000,  55.7094 ,-2.798,-1,6.19,16.7 ,3.2,0.23,32.6 ,12.0 ,5.7 ,161.5508885
6024962534953860000,246.6189,-32.3403,22,8.56,13.8 ,2.6,0.75,     ,     ,     ,116.8224299
2940963741952530000,  92.8435,-21.124,-1,3.32,16.8 ,2.9,0.42,18.3,  7.3 ,5.2 ,301.2048193
6024962569313600000,246.627,-32.3292,22,8.33,15.7 ,3.3,1,15,  2.9 ,3.6 ,120.0480192
5335285242180100000,179.0209,-60.1976,22,7.61,15.5 ,3.1,0.97,17.7,  3.8 ,4.4 ,131.4060447
5979637401534350000,260.0368,-31.8429,-1,7.09,16.5 ,3.2,0.24,34,  9.7 ,9.8 ,141.0437236
2575262253243130000,  26.5881 ,12.0275,-1,5.48,12.9 ,1.8,0.17,     ,     ,     ,182.4817518
856254957988527000,168.4621 ,56.1717,-1,5.92,15.3 ,2.7,0.21,23.6 ,10.0 ,6.9 ,168.9189189
2743287459832170000,358.4711,  4.0577,-1,5.26,16.3 ,2.9,0.17,27.9 ,16.3 ,6.0 ,190.1140684
5890362589262700000,231.9964,-49.8688,-1,5.64,14.5 ,2.4,0.18,18.7,  2.0 ,4.1 ,177.3049645
6068600600960970000,202.5241,-54.2994,22,8.68,14.6 ,2.8,0.69,16.8,  5.8 ,4.2 ,115.2073733
6096067505235480000,212.35,-46.2012,-1,5.38,16.3 ,3,0.16,29.9 ,24.6,10.2 ,185.8736059
6068610088556310000,202.9897,-54.0437,22,7.57,16.0 ,3.1,0.23,31.7 ,14.9 ,3.9 ,132.1003963
6416498178915860000,297.5984,-71.1032,-1,8.02,16.3 ,3.3,0.38,29.9 ,15.5 ,7.2 ,124.6882793
2212100335756980000,347.3700 ,66.8342,-1,3.18,16.1 ,2.7,0.74,11,  1.4 ,5.1 ,314.4654088
2212170738860610000,344.6984 ,66.4594,-1,5.98,16.0 ,2.9,0.16,27.8 ,18.9 ,4.8 ,167.2240803
5975416307611090000,260.6416,-35.3824,-1,3.37,  8.0 ,0.4,0.36,     ,     ,     ,296.735905
5978206520231530000,256.3664,-34.0446,22,6.34,17.1 ,3.6,0.57,25.9,  7.9 ,9.1 ,157.7287066
5239393805111620000,162.5338,-66.1443,-1,3.44,16.9 ,3,0.14,25.7 ,33.4,10.6 ,290.6976744
5239401402934120000,162.1119,-65.9263,22,6.54,15.1 ,2.7,0.13,26.2 ,24.6 ,9.5 ,152.9051988
5239392538122310000,162.8336,-65.9412,22,7,15.6 ,3.2,1,14.2,  2.9 ,3.3 ,142.8571429
5238914555480980000,159.9772,-67.0233,22,6.33,15.7 ,3.1,1,13.6,  2.0 ,3.4 ,157.9778831
5238919335796800000,160.9126,-67.0755,-1,3.14,16.5 ,2.8,0.17,20.5 ,23.4 ,2.1 ,318.4713376
4416334245628490000,233.4751 ,-0.2331,-1,3.82,16.8 ,2.9,0.16,27.2 ,30.1 ,8.2 ,261.7801047
4416398979376120000,235.0704 ,-0.5664,-1,4.04,16.8 ,2.9,0.15,28.5 ,30.4 ,7.1 ,247.5247525
4159608038713890000,275.4969 ,-7.5995,-1,4.79,17.7 ,3.9,0.96,10.6,  2.8 ,2.6 ,208.7682672
4159609000800780000,275.6038 ,-7.5828,-1,3.12,15.3 ,2.3,0.15,     ,     ,     ,320.5128205
4159608038728300000,275.4977 ,-7.5996,-1,4.69,16.7 ,3.3,1,10.3,  2.4 ,2.4 ,213.2196162
4159577424199590000,275.4653 ,-7.8338,-1,4.27,16.6 ,3.2,0.77,13.3,  2.7 ,3.8 ,234.1920375
4159605015070680000,275.7757 ,-7.6179,-1,3.29,13.2 ,2,1,     ,     ,     ,303.9513678
4159595153824860000,275.2545 ,-7.6731,-1,3.27,13.8 ,2.4,1,     ,     ,     ,305.8103976
4171384907763450000,271.6784 ,-6.438,-1,3.51,12.3 ,1.6,0.29,     ,     ,     ,284.9002849
4159586181618860000,275.1033 ,-7.8266,-1,3.24,16.7 ,3,0.41,14.1,  3.6 ,2.3 ,308.6419753
4159590785827770000,274.9997 ,-7.7405,-1,3.76,17.5 ,3.3,0.22,23.5,  8.7 ,5.4 ,265.9574468
6037680036193000000,246.4549,-30.855,22,6.55,15.3 ,3,1,  9.8,  2.3 ,2.9 ,152.6717557
3479275460856830000,177.5747,-31.1397,-1,4.17,15.7 ,2.7,0.15,23.2 ,21.6 ,4.0 ,239.8081535
464455809187472000,  42.4358 ,59.2363,-1,4.79,16.6 ,3.1,0.37,21.7,  6.1 ,5.7 ,208.7682672
6414756758656170000,275.9713,-74.6106,-1,4.51,16.4 ,2.9,0.15,27.9 ,21.9 ,4.5 ,221.72949
3301202337194170000,  59.5097,  7.8802,-1,6.77,17.1 ,3.5,0.26,37.0 ,18.4 ,9.9 ,147.7104874
3301312838112630000,  59.8136,  8.2888,18,6.64,13.2 ,2.1,0.16,     ,     ,     ,150.6024096
3301113650412140000,  64.8228 ,11.6477,-1,8.8,12.0 ,1.9,0.72,  8.3,  3.8 ,1.8 ,113.6363636
3301082490425560000,  64.3957 ,11.3975,-1,3.03,16.7 ,3.1,0.61,  9.1,  2.4 ,4.0 ,330.0330033
6062452720405550000,202.7955,-58.2598,22,8.8,16.0 ,3.5,1,14.8,  3.1 ,3.5 ,113.6363636
5250950295104120000,143.224,-62.0032,22,6.78,15.9 ,3,0.16,30.9 ,13.5,11.7 ,147.4926254
5250953078244660000,144.1337,-62.2146,-1,3.41,17.2 ,3.1,0.53,15.5,  4.2 ,6.1 ,293.255132
232172158066548000,  62.5710 ,43.5153,-1,3.73,16.4 ,2.8,0.16,22.9 ,13.6 ,6.6 ,268.0965147
6004655238075030000,226.6916,-41.871,22,6.5,12.8 ,2,1,  5.8,  3.4 ,0.7 ,153.8461538
6004699703880170000,227.234,-41.2312,22,6.94,15.9 ,3.1,0.39,23.3 ,10.4 ,4.8 ,144.092219
5250938818951660000,142.9074,-62.3495,19,6.13,16.9 ,3.3,0.18,38.6 ,16.2 ,7.7 ,163.132137
6196168796169790000,200.6305,-21.9452,-1,4.55,16.0 ,2.7,0.13,26.1 ,23.2,10.4 ,219.7802198
5568027767546510000,  92.1442,-44.3562,-1,3.74,  6.2,-0.2,0.54,     ,     ,     ,267.3796791
5250949298671840000,143.3776,-62.0633,-1,3.25,16.6 ,3,0.97,  9.3,  2.3 ,3.6 ,307.6923077
5849160280782180000,216.1238,-67.0512,-1,4.36,16.3 ,2.8,0.2,23.1,  6.3 ,6.5 ,229.3577982
5972903270719030000,257.4269,-39.9788,-1,4.7,16.1 ,2.9,0.25,20.7,  6.4 ,5.4 ,212.7659574
495940767022425000,  70.7699 ,69.1515,-1,3.32,12.7 ,1.4,0.24,     ,     ,     ,301.2048193
6350751231863420000,354.8266,-81.6904,-1,9.2,14.3 ,2.7,0.37,22,  7.2 ,5.7 ,108.6956522
5598411259563420000,115.3531,-31.0215,-1,3.89,17.2 ,3.2,0.77,17,  3.8 ,4.3 ,257.0694087
3100344686908930000,102.3478 ,-6.1474,26,4.2,16.3 ,3.1,0.93,11.3,  2.7 ,3.6 ,238.0952381
3100305791683130000,101.2627 ,-6.0117,26,3.41,16.2 ,2.7,0.26,18.5,  7.3 ,4.7 ,293.255132
3100312182596730000,101.8672 ,-6.4137,26,3.47,17.3 ,3,0.14,30.3 ,23.3 ,9.9 ,288.184438
3100329809141900000,101.7042 ,-6.2548,26,3.73,16.2 ,2.6,0.13,24.8 ,72.6 ,5.3 ,268.0965147
3100353345562790000,102.5990 ,-5.9648,26,3.48,16.7 ,2.8,0.24,21.8,  9.7 ,5.3 ,287.3563218
5958152252771920000,267.2873,-39.5717,22,7.08,14.5 ,2.8,0.73,13.8,  3.7 ,3.0 ,141.2429379
5516194899637230000,122.8738,-47.7342,19,5.51,16.8 ,3.3,0.45,26.1 ,12.6 ,7.6 ,181.4882033
5138754410604430000,  25.9469,-21.1598,-1,5.47,15.2 ,2.6,0.13,22.8 ,22.5 ,3.5 ,182.8153565
4112954901380460000,254.9337,-25.3647,22,7.02,13.3 ,2.1,0.15,     ,     ,     ,142.4501425
2950294846160790000,  98.5412,-15.3884,  6,5.84,16.7 ,3.1,0.22,31.8 ,12.9 ,4.8 ,171.2328767
158254087272066000,  72.0907 ,29.4681,18,6.81,17.0 ,4,1,  5.8,  1.2 ,1.6 ,146.8428781
158211240678601000,  71.4441 ,28.9209,16,5.2,16.9 ,3.3,0.35,24.4,  8.3 ,6.1 ,192.3076923
158114616798015000,  70.5923 ,29.4582,-1,3.51,12.6 ,1.5,0.15,  5.2,  2.5 ,2.8 ,284.9002849
158056587495966000,  70.3405 ,28.9139,-1,3.85,15.9 ,2.8,0.48,14,  4.7 ,3.9 ,259.7402597
158183886029849000,  70.3745 ,29.8519,-1,3.96,12.3 ,1.5,0.32,     ,     ,     ,252.5252525
1117716830209200000,140.1264 ,69.8175,-1,9.4,14.1 ,2.6,0.13,     ,     ,     ,106.3829787
2250538609425730000,305.1414 ,69.6335,  8,5.55,16.1 ,2.9,0.15,28.1 ,24.6 ,5.1 ,180.1801802
6060419036191900000,195.9211,-56.9627,22,9.37,16.3 ,3.5,0.96,25.9,  7.8 ,8.1 ,106.7235859
158087064583840000,  70.6869 ,29.151,-1,3.77,14.8 ,2.3,0.24,     ,     ,     ,265.2519894
158153894274839000,  70.3317 ,29.3382,-1,3.13,14.6 ,2.1,0.27,  7.4,  5.6 ,1.1 ,319.4888179
158234192983875000,  72.2394 ,29.231,18,6.19,15.7 ,3.8,1,  3.8,  1.5 ,1.1 ,161.5508885
158233574508579000,  72.2901 ,29.2189,-1,3.17,11.5 ,1.6,0.11,     ,     ,     ,315.4574132
158113242408355000,  70.7375 ,29.4803,-1,3.13,13.0 ,1.6,1,     ,     ,     ,319.4888179
158252231846211000,  72.0562 ,29.4148,18,6.41,14.9 ,2.8,0.35,14.9,  4.1 ,1.9 ,156.0062402
158165714024754000,  70.6157 ,29.6624,18,6.2,13.2 ,3.1,1,     ,     ,     ,161.2903226
158079368002363000,  70.2048 ,29.1112,-1,3.21,13.7 ,1.9,0.81,     ,     ,     ,311.5264798
3335172401768970000,  88.0945,  8.6377,-1,3.1,16.2 ,2.6,0.21,19.1,  9.9 ,2.6 ,322.5806452
158177666917283000,  70.0253 ,29.6884,-1,3.26,12.1 ,1.5,0.76,     ,     ,     ,306.7484663
158197973524029000,  71.9173 ,28.8446,18,5.99,14.1 ,2.4,0.22,16.2 ,11.6 ,3.0 ,166.9449082
158112490790202000,  70.7516 ,29.4696,25,4.72,17.3 ,3.8,1,  8.6,  2.6 ,1.9 ,211.8644068
854989591903486000,157.9888 ,57.6438,-1,4.18,15.3 ,2.5,0.13,22.5 ,58.7 ,2.9 ,239.2344498
3335093614889330000,  88.2397,  8.2269,-1,4.84,15.7 ,2.9,0.97,10.8,  1.9 ,4.4 ,206.6115702
3335118658842710000,  88.2628,  8.4475,-1,7.06,16.2 ,3.6,1,  7.0,  1.7 ,2.7 ,141.6430595
158177602494205000,  70.0626 ,29.6925,-1,3.74,12.9 ,1.6,0.45,     ,     ,     ,267.3796791
158198385840811000,  71.9457 ,28.8771,-1,3.53,12.3 ,1.5,0.12,     ,     ,     ,283.286119
158061913255374000,  70.4037 ,28.9647,-1,5.44,17.7 ,3.5,0.3,34.8 ,12.1,11.3 ,183.8235294
4270061162906370000,276.8556 ,-2.9794,-1,3.47,14.7 ,2.5,1,  4.6,  1.6 ,1.5 ,288.184438
6203470068777790000,221.8237,-34.321,-1,4.34,16.2 ,2.8,0.17,23.9,  7.1 ,7.0 ,230.4147465
4270088444538650000,277.0408 ,-2.766,-1,3.04,15.2 ,2.6,0.99,  4.8,  1.4 ,2.0 ,328.9473684
4270090299964790000,277.2573 ,-2.7894,-1,3.26,13.1 ,2,1,     ,     ,     ,306.7484663
4270082667804690000,277.0233 ,-2.8873,-1,3.86,12.5 ,1.5,0.15,     ,     ,     ,259.0673575
4270082908322860000,277.0279 ,-2.8724,-1,3.87,11.5 ,1.4,0.28,     ,     ,     ,258.3979328
158247009166062000,  71.8218 ,29.3084,-1,4.74,16.7 ,3,0.14,28.8 ,37.3 ,8.2 ,210.9704641
158252399348280000,  72.0888 ,29.4532,18,6.39,13.1 ,2.2,1,  5.5,  1.6 ,0.6 ,156.4945227
5408482853627020000,151.2548,-46.5992,22,7.78,16.8 ,3.4,0.2,44.4 ,28.1,10.0 ,128.5347044
5874829101332840000,224.5478,-61.4982,22,8.27,14.3 ,2.7,0.29,17.4,  5.0 ,4.0 ,120.9189843
257879942515037000,  65.9997 ,47.3332,-1,3.42,16.3 ,2.7,0.17,20.6,  8.2 ,3.8 ,292.3976608
2476157845688850000,  14.4882 ,-7.4991,-1,5.66,15.1 ,2.6,0.14,24.0 ,15.8 ,6.4 ,176.6784452
3157823340873670000,105.6458,  9.7004,-1,3.39,17.5 ,3.3,0.82,13.3,  2.6 ,3.1 ,294.9852507
6859532679792920000,306.3634,-19.8011,-1,17.27,13.3 ,3.1,1,  7.8,  3.1 ,2.1 ,57.90387956
886405903285108000,107.7932 ,29.8551,-1,4.09,15.9 ,2.7,0.25,20.7 ,12.9 ,3.6 ,244.4987775
886407827430438000,107.9063 ,29.9271,-1,5.34,13.0 ,1.8,0.17,     ,     ,     ,187.2659176
3788509292236910000,166.5294 ,-4.3357,-1,13.36,13.3 ,2.8,0.33,17.6,  7.7 ,3.4 ,74.8502994
5860560631480110000,184.4141,-66.2496,-1,4.41,10.6 ,1.8,1,     ,     ,     ,226.7573696
5977868454762920000,254.8882,-35.0017,22,6.71,17.3 ,3.5,0.27,41.3 ,14.3 ,7.4 ,149.0312966
5902890012407880000,228.588,-48.2413,22,6.86,14.3 ,2.5,0.29,17.6,  8.7 ,4.8 ,145.7725948
